time,wind_speed,wind_direction,nacellePosition,nacelle position logs
58233,6.2,36.4,48.675,49.4
58234,6.3,41.4,48.675,49.4
58235,6.5,31.4,48.675,49.4
58236,6.4,67.4,48.675,49.4
58237,6.1,105.4,48.675,49.4
58238,6.1,36.4,48.675,49.4
58239,6.5,24.4,48.675,49.4
58240,6.6,31.4,48.675,49.4
58241,6.3,34.4,48.675,49.4
58242,6.3,77.4,48.675,49.4
58243,6.5,38.4,48.675,49.4
58244,6.9,82.4,48.675,49.4
58245,6.6,43.4,48.675,49.4
58246,6.3,70.4,48.675,49.4
58247,5.8,75.4,48.675,49.4
58248,5.7,34.4,48.675,49.4
58249,6.3,36.4,48.675,49.4
58250,6.6,60.4,48.675,49.4
58251,6.8,48.4,48.675,49.4
58252,6.7,36.4,48.675,49.4
58253,7.1,24.4,48.675,49.4
58254,7.4,43.4,48.675,49.4
58255,6.4,60.4,48.675,49.4
58256,6.8,63.4,48.675,49.4
58257,7.4,58.4,48.675,49.4
58258,6.5,62.4,48.675,49.4
58259,6.2,80.4,48.675,49.4
58260,7.2,50.4,48.675,49.4
58261,7.3,29.4,48.675,49.4
58262,6.4,48.4,48.675,49.4
58263,6,36.4,48.675,49.4
58264,6.4,34.4,48.675,49.4
58265,6.3,38.4,48.675,49.4
58266,6.1,43.4,48.675,49.4
58267,6.1,46.4,48.675,49.4
58268,6.2,38.4,48.675,49.4
58269,6.5,36.4,48.675,49.4
58270,6.5,24.4,48.675,49.4
58271,6.1,39.4,48.675,49.4
58272,5.8,29.4,48.675,49.4
58273,5.8,16.4,48.675,49.4
58274,6.1,55.4,48.665,49.4
58275,6,100.4,48.525,49.4
58276,6.3,55.4,48.23,49.4
58277,5.8,58.4,47.9,49.4
58278,5.2,50.4,47.57,49.4
58279,5.3,77.4,47.24,49.4
58280,5.3,48.4,46.91,49.4
58281,5.8,87.4,46.58,49.4
58282,5.8,60.4,46.25,49.4
58283,5.8,41.4,45.92,49.4
58284,5.6,90.4,45.636,49.4
58285,5,77.4,45.512,49.4
58286,4.7,50.4,45.507,49.4
58287,4.5,36.4,45.507,49.4
58288,4.5,65.4,45.507,49.4
58289,4.8,31.4,45.507,49.4
58290,5.3,41.4,45.507,49.4
58291,5.9,43.4,45.507,49.4
58292,5.8,26.4,45.507,49.4
58293,5.9,26.4,45.507,49.4
58294,6.2,46.4,45.507,49.4
58295,6.5,46.4,45.507,49.4
58296,6.2,14.4,45.507,49.4
58297,5.9,36.4,45.507,49.4
58298,5.8,38.4,45.507,49.4
58299,6.3,31.4,45.507,49.4
58300,6.4,48.4,45.507,49.4
58301,5.7,21.4,45.507,49.4
58302,5.3,77.4,45.507,49.4
58303,5.7,41.4,45.507,49.4
58304,5.9,60.4,45.507,49.4
58305,5.6,57.4,45.507,49.4
58306,5.3,34.4,45.507,49.4
58307,5.5,-0.6,45.507,49.4
58308,5.2,89.4,45.507,49.4
58309,4.9,82.4,45.507,49.4
58310,5.2,52.4,45.507,49.4
58311,5,46.4,45.507,49.4
58312,4.6,46.4,45.507,49.4
58313,4.9,39.4,45.507,49.4
58314,4.9,34.4,45.507,49.4
58315,4.7,80.4,45.507,49.4
58316,4.6,62.4,45.507,49.4
58317,4.6,85.4,45.507,49.4
58318,4.6,31.4,45.507,49.4
58319,4.2,85.4,45.507,49.4
58320,4.2,65.4,45.507,49.4
58321,4.4,85.4,45.507,49.4
58322,5.1,62.4,45.507,49.4
58323,5.5,16.4,45.507,49.4
58324,5.3,52.4,45.507,49.4
58325,4.9,29.4,45.507,49.4
58326,5.1,24.4,45.507,49.4
58327,5.4,26.4,45.507,49.4
58328,5.7,21.4,45.507,49.4
58329,5.7,2.4,45.507,49.4
58330,5.4,16.4,45.507,49.4
58331,5,65.4,45.507,49.4
58332,5.2,60.4,45.507,49.4
58333,5.1,11.4,45.507,49.4
58334,5.1,-2.6,45.507,49.4
58335,5,43.4,45.507,49.4
58336,5.5,46.4,45.507,49.4
58337,5.9,21.4,45.507,49.4
58338,5.9,23.4,45.507,49.4
58339,6.1,41.4,45.507,49.4
58340,6.3,41.4,45.507,49.4
58341,5.9,46.4,45.507,49.4
58342,5.8,36.4,45.507,49.4
58343,6.3,41.4,45.507,49.4
58344,6.2,41.4,45.507,49.4
58345,6.2,55.4,45.507,49.4
58346,6.2,36.4,45.507,49.4
58347,6.7,31.4,45.507,49.4
58348,6.8,24.4,45.507,49.4
58349,6.7,46.4,45.507,49.4
58350,6.8,39.4,45.507,49.4
58351,6.7,48.4,45.507,49.4
58352,7.1,49.4,45.507,49.4
58353,6.9,72.4,45.507,49.4
58354,7.1,57.4,45.507,49.4
58355,6.8,55.4,45.507,49.4
58356,7.1,58.4,45.507,49.4
58357,6.4,41.4,45.507,49.4
58358,6.1,77.4,45.507,49.4
58359,6.4,52.4,45.507,49.4
58360,6,49.4,45.507,49.4
58361,5.9,60.4,45.507,49.4
58362,6.1,31.4,45.507,49.4
58363,5.9,65.4,45.507,49.4
58364,5.7,78.4,45.507,49.4
58365,6.7,70.4,45.507,49.4
58366,7.3,14.4,45.507,49.4
58367,7.3,-25.6,45.507,49.4
58368,7.5,55.4,45.507,49.4
58369,7.5,55.4,45.507,49.4
58370,7.4,21.4,45.507,49.4
58371,7.1,31.4,45.507,49.4
58372,7,50.4,45.507,49.4
58373,7,31.4,45.507,49.4
58374,6.6,82.4,45.507,49.4
58375,6.8,49.4,45.507,49.4
58376,6.6,46.4,45.507,49.4
58377,6.2,46.4,45.507,49.4
58378,6.8,36.4,45.507,49.4
58379,7.1,53.4,45.507,49.4
58380,7.1,26.4,45.507,49.4
58381,6.8,41.4,45.507,49.4
58382,7,50.4,45.507,49.4
58383,7,36.4,45.507,49.4
58384,7.1,36.4,45.507,49.4
58385,6.8,33.4,45.507,49.4
58386,5.9,34.4,45.507,49.4
58387,6.3,36.4,45.507,49.4
58388,7.2,55.4,45.507,49.4
58389,7.5,46.4,45.507,49.4
58390,6.9,31.4,45.507,49.4
58391,6.2,52.4,45.507,49.4
58392,6.6,34.4,45.507,49.4
58393,7,62.4,45.507,49.4
58394,7.1,60.4,45.507,49.4
58395,7.3,60.4,45.507,49.4
58396,7.2,9.4,45.507,49.4
58397,7.5,6.4,45.507,49.4
58398,8.3,55.4,45.507,49.4
58399,8.3,52.4,45.507,49.4
58400,7.7,19.4,45.507,49.4
58401,7.8,46.4,45.507,49.4
58402,7.7,43.4,45.507,49.4
58403,6.8,67.4,45.507,49.4
58404,6.2,34.4,45.507,49.4
58405,6.8,43.4,45.507,49.4
58406,7.2,55.4,45.507,49.4
58407,7.4,4.4,45.507,49.4
58408,7.6,49.4,45.507,49.4
58409,7.2,26.4,45.507,49.4
58410,6.8,65.4,45.507,49.4
58411,6.8,50.4,45.507,49.4
58412,6.6,26.4,45.507,49.4
58413,5.9,6.4,45.507,49.4
58414,6.1,19.4,45.507,49.4
58415,5.8,31.4,45.507,49.4
58416,6.2,41.4,45.507,49.4
58417,7.2,55.4,45.507,49.4
58418,7.1,43.4,45.507,49.4
58419,6.7,46.4,45.507,49.4
58420,6.3,6.4,45.507,49.4
58421,6.4,41.4,45.507,49.4
58422,6.6,26.4,45.507,49.4
58423,6.8,46.4,45.507,49.4
58424,6.8,16.4,45.507,49.4
58425,6.6,29.4,45.507,49.4
58426,7,19.4,45.507,49.4
58427,6.7,31.4,45.507,49.4
58428,7,22.4,45.507,49.4
58429,7,67.4,45.507,49.4
58430,7,11.4,45.507,49.4
58431,6.9,21.4,45.507,49.4
58432,6.9,19.4,45.507,49.4
58433,6.9,4.4,45.507,49.4
58434,6.5,72.4,45.507,49.4
58435,6.9,50.4,45.507,49.4
58436,7,36.4,45.507,49.4
58437,7.3,52.4,45.507,49.4
58438,7.3,41.4,45.507,49.4
58439,7.7,43.4,45.507,49.4
58440,7.7,39.4,45.507,49.4
58441,6.9,57.4,45.507,49.4
58442,6.9,29.4,45.507,49.4
58443,7.3,21.4,45.507,49.4
58444,7,38.4,45.507,49.4
58445,7.2,24.4,45.507,49.4
58446,7.6,70.4,45.507,49.4
58447,7.6,12.4,45.507,49.4
58448,7.2,46.4,45.507,49.4
58449,6.9,72.4,45.507,49.4
58450,6.3,19.4,45.507,49.4
58451,6.3,39.4,45.507,49.4
58452,6.7,43.4,45.507,49.4
58453,6.7,52.4,45.507,49.4
58454,6.6,29.4,45.507,49.4
58455,6.7,52.4,45.507,49.4
58456,6.5,60.4,45.507,49.4
58457,5.6,34.4,45.507,49.4
58458,5.4,29.4,45.507,49.4
58459,6.1,53.4,45.507,49.4
58460,6.3,48.4,45.507,49.4
58461,6.5,46.4,45.507,49.4
58462,6.2,77.4,45.507,49.4
58463,6.3,67.4,45.507,49.4
58464,6.1,55.4,45.507,49.4
58465,5.9,70.4,45.507,49.4
58466,5.9,36.4,45.507,49.4
58467,6.2,14.4,45.507,49.4
58468,6.2,21.4,45.507,49.4
58469,6.7,27.4,45.507,49.4
58470,6.3,67.4,45.507,49.4
58471,6,26.4,45.507,49.4
58472,5.9,16.4,45.507,49.4
58473,5.9,24.4,45.507,49.4
58474,6,70.4,45.507,49.4
58475,6.5,19.4,45.507,49.4
58476,7,34.4,45.507,49.4
58477,7.1,41.4,45.507,49.4
58478,7.3,41.4,45.507,49.4
58479,7.2,87.4,45.507,49.4
58480,7.2,39.4,45.507,49.4
58481,7,46.4,45.507,49.4
58482,7.3,27.4,45.507,49.4
58483,6.8,49.4,45.507,49.4
58484,6.6,36.4,45.507,49.4
58485,6.5,24.4,45.507,49.4
58486,6.5,36.4,45.507,49.4
58487,7,112.4,45.507,49.4
58488,6.8,63.4,45.507,49.4
58489,6.4,85.4,45.507,49.4
58490,6.6,62.4,45.507,49.4
58491,6.3,58.4,45.507,49.4
58492,5.9,43.4,45.507,49.4
58493,6.4,80.4,45.507,49.4
58494,6.9,55.4,45.507,49.4
58495,6.1,52.4,45.507,49.4
58496,6,43.4,45.507,49.4
58497,5.8,49.4,45.507,49.4
58498,6.4,60.4,45.507,49.4
58499,6.9,55.4,45.507,49.4
58500,6.8,55.4,45.507,49.4
58501,7,41.4,45.507,49.4
58502,7.2,46.4,45.507,49.4
58503,7.4,57.4,45.507,49.4
58504,7,34.4,45.507,49.4
58505,6.5,50.4,45.507,49.4
58506,6.1,19.4,45.507,49.4
58507,5.5,14.4,45.507,49.4
58508,5.8,46.4,45.507,49.4
58509,6,72.4,45.507,49.4
58510,6.2,52.4,45.507,49.4
58511,6.7,55.4,45.507,49.4
58512,6.5,39.4,45.507,49.4
58513,6.9,48.4,45.507,49.4
58514,7.6,77.4,45.507,49.4
58515,8,11.4,45.507,49.4
58516,7,9.4,45.507,49.4
58517,6.1,23.4,45.507,49.4
58518,5.9,82.4,45.507,49.4
58519,6.3,39.4,45.507,49.4
58520,6.1,75.4,45.507,49.4
58521,5.7,60.4,45.507,49.4
58522,6,26.4,45.507,49.4
58523,5.6,6.4,45.507,49.4
58524,5.2,62.4,45.507,49.4
58525,5.2,62.4,45.507,49.4
58526,5.3,41.4,45.507,49.4
58527,5.2,32.4,45.507,49.4
58528,5.1,29.4,45.507,49.4
58529,4.9,38.4,45.507,49.4
58530,4.8,19.4,45.507,49.4
58531,5.1,11.4,45.507,49.4
58532,5.7,50.4,45.507,49.4
58533,5.8,57.4,45.507,49.4
58534,5.7,34.4,45.507,49.4
58535,5.6,46.4,45.507,49.4
58536,5.9,65.4,45.507,49.4
58537,6,62.4,45.507,49.4
58538,6.4,60.4,45.507,49.4
58539,6.5,41.4,45.507,49.4
58540,6.4,50.4,45.507,49.4
58541,6.2,36.4,45.507,49.4
58542,5.8,41.4,45.507,49.4
58543,5.1,36.4,45.507,49.4
58544,4.6,46.4,45.507,49.4
58545,4.8,70.4,45.507,49.4
58546,5.3,55.4,45.507,49.4
58547,5.2,39.4,45.507,49.4
58548,5.1,21.4,45.507,49.4
58549,5.6,46.4,45.507,49.4
58550,5.8,95.4,45.507,49.4
58551,5.5,29.4,45.507,49.4
58552,5.6,53.4,45.507,49.4
58553,5.6,46.4,45.507,49.4
58554,5.4,52.4,45.507,49.4
58555,6.2,36.4,45.507,49.4
58556,5.9,34.4,45.507,49.4
58557,5.4,16.4,45.507,49.4
58558,5.1,36.4,45.507,49.4
58559,5,43.4,45.507,49.4
58560,4.8,43.4,45.507,49.4
58561,4.8,39.4,45.507,49.4
58562,5.1,57.4,45.507,49.4
58563,6.2,100.4,45.507,49.4
58564,7.2,50.4,45.507,49.4
58565,7.4,41.4,45.507,49.4
58566,6.7,21.4,45.507,49.4
58567,6.8,43.4,45.507,49.4
58568,7.3,34.4,45.507,49.4
58569,7.6,52.4,45.507,49.4
58570,8.3,21.4,45.507,49.4
58571,8.5,-0.6,45.507,49.4
58572,7.5,60.4,45.507,49.4
58573,7.2,57.4,45.507,49.4
58574,8.1,82.4,45.507,49.4
58575,8.1,29.4,45.507,49.4
58576,6.7,9.4,45.507,49.4
58577,6.3,58.4,45.507,49.4
58578,6.1,52.4,45.507,49.4
58579,6.6,70.4,45.507,49.4
58580,6.5,73.4,45.507,49.4
58581,6.9,-10.6,45.507,49.4
58582,6.4,-20.6,45.507,49.4
58583,6.5,55.4,45.507,49.4
58584,7.2,36.4,45.507,49.4
58585,7.6,60.4,45.507,49.4
58586,7.3,85.4,45.507,49.4
58587,6.6,36.4,45.507,49.4
58588,6.7,41.4,45.507,49.4
58589,7.3,26.4,45.507,49.4
58590,8,25.4,45.507,49.4
58591,8,36.4,45.507,49.4
58592,7.3,46.4,45.507,49.4
58593,7.1,43.4,45.507,49.4
58594,6.9,38.4,45.507,49.4
58595,7,52.4,45.507,49.4
58596,6.1,68.4,45.507,49.4
58597,6.2,63.4,45.507,49.4
58598,7.1,28.4,45.507,49.4
58599,7.6,16.4,45.507,49.4
58600,7.6,41.4,45.507,49.4
58601,7.2,29.4,45.507,49.4
58602,7.2,38.4,45.507,49.4
58603,7,49.4,45.507,49.4
58604,6.8,48.4,45.507,49.4
58605,6.7,65.4,45.507,49.4
58606,6.5,67.4,45.507,49.4
58607,6.5,38.4,45.507,49.4
58608,6.4,31.4,45.507,49.4
58609,7,33.4,45.507,49.4
58610,7.1,50.4,45.507,49.4
58611,6.8,60.4,45.507,49.4
58612,6.6,55.4,45.507,49.4
58613,6.2,-22.6,45.507,49.4
58614,5.8,31.4,45.507,49.4
58615,5.8,60.4,45.507,49.4
58616,5.9,16.4,45.507,49.4
58617,5.6,57.4,45.507,49.4
58618,6,57.4,45.507,49.4
58619,5.8,41.4,45.507,49.4
58620,5.5,46.4,45.507,49.4
58621,5.8,36.4,45.507,49.4
58622,5.5,7.4,45.507,49.4
58623,5.2,41.4,45.507,49.4
58624,5.5,63.4,45.507,49.4
58625,5.7,80.4,45.507,49.4
58626,5.7,24.4,45.507,49.4
58627,5.7,41.4,45.507,49.4
58628,5.8,36.4,45.507,49.4
58629,5.9,33.4,45.507,49.4
58630,6,36.4,45.507,49.4
58631,6,46.4,45.507,49.4
58632,5.8,36.4,45.507,49.4
58633,5.6,24.4,45.507,49.4
58634,5.9,19.4,45.507,49.4
58635,6,34.4,45.507,49.4
58636,5.8,6.4,45.507,49.4
58637,5.6,-0.6,45.507,49.4
58638,5.4,21.4,45.507,49.4
58639,5.5,4.4,45.507,49.4
58640,5.6,21.4,45.507,49.4
58641,5.4,63.4,45.507,49.4
58642,5.5,34.4,45.507,49.4
58643,5.8,31.4,45.507,49.4
58644,5.5,36.4,45.507,49.4
58645,5.4,36.4,45.507,49.4
58646,5.6,38.4,45.507,49.4
58647,5.4,46.4,45.507,49.4
58648,6,52.4,45.507,49.4
58649,6.6,48.4,45.507,49.4
58650,6.4,50.4,45.507,49.4
58651,5.7,65.4,45.507,49.4
58652,5.7,34.4,45.507,49.4
58653,6.9,68.4,45.507,49.4
58654,6.7,77.4,45.507,49.4
58655,6.4,77.4,45.507,49.4
58656,6.5,87.4,45.507,49.4
58657,6.9,57.4,45.507,49.4
58658,6.6,36.4,45.507,49.4
58659,5.9,55.4,45.507,49.4
58660,6.2,26.4,45.507,49.4
58661,6.8,36.4,45.507,49.4
58662,7,55.4,45.507,49.4
58663,6.9,62.4,45.507,49.4
58664,6.8,55.4,45.507,49.4
58665,7.3,31.4,45.507,49.4
58666,6.9,58.4,45.507,49.4
58667,6.6,70.4,45.507,49.4
58668,6.8,53.4,45.507,49.4
58669,6.9,49.4,45.507,49.4
58670,7.9,85.4,45.507,49.4
58671,8.1,29.4,45.507,49.4
58672,7.4,14.4,45.507,49.4
58673,6.2,4.4,45.507,49.4
58674,5.6,29.4,45.507,49.4
58675,5.6,52.4,45.507,49.4
58676,5.9,1.4,45.507,49.4
58677,6,55.4,45.507,49.4
58678,6.3,60.4,45.507,49.4
58679,6.4,60.4,45.507,49.4
58680,6.4,50.4,45.507,49.4
58681,6.2,97.4,45.507,49.4
58682,5.5,14.4,45.507,49.4
58683,5.9,105.4,45.507,49.4
58684,6.4,55.4,45.507,49.4
58685,6,34.4,45.507,49.4
58686,5.7,50.4,45.507,49.4
58687,5.8,24.4,45.507,49.4
58688,6,34.4,45.507,49.4
58689,5.8,29.4,45.507,49.4
58690,5.4,41.4,45.507,49.4
58691,6.4,50.4,45.507,49.4
58692,6.4,26.4,45.507,49.4
58693,6.1,41.4,45.507,49.4
58694,6.4,50.4,45.507,49.4
58695,6.3,21.4,45.507,49.4
58696,6.5,65.4,45.507,49.4
58697,6.1,29.4,45.507,49.4
58698,6.4,36.4,45.507,49.4
58699,6.2,24.4,45.507,49.4
58700,6.2,44.4,45.507,49.4
58701,6.2,60.4,45.507,49.4
58702,6.3,24.4,45.507,49.4
58703,6.5,21.4,45.507,49.4
58704,6.3,70.4,45.507,49.4
58705,6.3,24.4,45.507,49.4
58706,6.9,31.4,45.507,49.4
58707,7.5,38.4,45.507,49.4
58708,7.5,55.4,45.507,49.4
58709,7.2,77.4,45.507,49.4
58710,6.6,9.4,45.507,49.4
58711,6.5,9.4,45.507,49.4
58712,6.4,19.4,45.507,49.4
58713,6.2,31.4,45.507,49.4
58714,6.1,55.4,45.507,49.4
58715,6.7,34.4,45.507,49.4
58716,6.4,39.4,45.507,49.4
58717,6.4,36.4,45.507,49.4
58718,6.4,50.4,45.507,49.4
58719,6.5,48.4,45.507,49.4
58720,6.7,48.4,45.507,49.4
58721,6.8,36.4,45.507,49.4
58722,6.1,14.4,45.507,49.4
58723,6.1,55.4,45.507,49.4
58724,6.1,50.4,45.507,49.4
58725,5.6,46.4,45.507,49.4
58726,4.9,50.4,45.507,49.4
58727,4.9,44.4,45.507,49.4
58728,5.7,79.4,45.507,49.4
58729,5.8,44.4,45.507,49.4
58730,6.1,21.4,45.507,49.4
58731,5.7,19.4,45.507,49.4
58732,5.7,65.4,45.507,49.4
58733,6,38.4,45.507,49.4
58734,6.4,46.4,45.507,49.4
58735,6.3,60.4,45.507,49.4
58736,6.2,52.4,45.507,49.4
58737,6.7,75.4,45.507,49.4
58738,6.7,26.4,45.507,49.4
58739,6.3,41.4,45.507,49.4
58740,6,31.4,45.507,49.4
58741,5.9,19.4,45.507,49.4
58742,6.1,57.4,45.507,49.4
58743,6,41.4,45.507,49.4
58744,6,31.4,45.507,49.4
58745,5.6,65.4,45.507,49.4
58746,5.5,44.4,45.507,49.4
58747,5.9,14.4,45.507,49.4
58748,6.1,50.4,45.507,49.4
58749,6.2,50.4,45.507,49.4
58750,6.5,44.4,45.507,49.4
58751,6.7,67.4,45.507,49.4
58752,6.3,36.4,45.507,49.4
58753,6.3,52.4,45.507,49.4
58754,6.2,49.4,45.507,49.4
58755,6.5,31.4,45.507,49.4
58756,6.7,36.4,45.507,49.4
58757,6.7,82.4,45.507,49.4
58758,6.9,36.4,45.507,49.4
58759,6.6,-3.6,45.507,49.4
58760,5.8,50.4,45.507,49.4
58761,5.8,6.4,45.507,49.4
58762,5.9,65.4,45.507,49.4
58763,6.2,16.4,45.507,49.4
58764,5.8,29.4,45.507,49.4
58765,5.3,99.4,45.507,49.4
58766,5.1,-2.6,45.507,49.4
58767,5.1,57.4,45.507,49.4
58768,5.5,38.4,45.507,49.4
58769,5.6,36.4,45.507,49.4
58770,5.6,65.4,45.507,49.4
58771,6,46.4,45.507,49.4
58772,6.4,52.4,45.507,49.4
58773,6.3,50.4,45.507,49.4
58774,6.3,70.4,45.507,49.4
58775,5.4,38.4,45.507,49.4
58776,4.9,36.4,45.507,49.4
58777,4.5,115.4,45.507,49.4
58778,4.2,29.4,45.507,49.4
58779,4,39.4,45.507,49.4
58780,4.3,16.4,45.507,49.4
58781,4.4,34.4,45.507,49.4
58782,4.6,43.4,45.507,49.4
58783,4.9,124.4,45.507,49.4
58784,5.1,77.4,45.507,49.4
58785,4.7,85.4,45.507,49.4
58786,5,82.4,45.507,49.4
58787,5.2,65.4,45.507,49.4
58788,5.1,50.4,45.507,49.4
58789,4.8,48.4,45.507,49.4
58790,5.8,31.4,45.507,49.4
58791,6.3,63.4,45.507,49.4
58792,6.1,52.4,45.507,49.4
58793,6.2,39.4,45.507,49.4
58794,5.8,55.4,45.507,49.4
58795,6,41.4,45.507,49.4
58796,6.3,50.4,45.507,49.4
58797,6.3,95.4,45.507,49.4
58798,6.4,33.4,45.507,49.4
58799,6.2,46.4,45.507,49.4
58800,6.3,72.4,45.507,49.4
58801,6.5,11.4,45.507,49.4
58802,6.7,50.4,45.507,49.4
58803,6.7,67.4,45.507,49.4
58804,6.7,21.4,45.507,49.4
58805,6,14.4,45.507,49.4
58806,5.6,14.4,45.507,49.4
58807,5.6,48.4,45.507,49.4
58808,6.6,85.4,45.507,49.4
58809,6.4,46.4,45.507,49.4
58810,6,57.4,45.507,49.4
58811,5.5,48.4,45.507,49.4
58812,5.3,41.4,45.507,49.4
58813,5.2,41.4,45.507,49.4
58814,5.3,36.4,45.507,49.4
58815,5.4,29.4,45.507,49.4
58816,5.2,27.4,45.507,49.4
58817,5,46.4,45.507,49.4
58818,5.2,31.4,45.507,49.4
58819,5.4,36.4,45.507,49.4
58820,5.7,46.4,45.507,49.4
58821,5.3,85.4,45.507,49.4
58822,4.6,52.4,45.507,49.4
58823,4.9,84.4,45.507,49.4
58824,5.1,67.4,45.507,49.4
58825,5.5,55.4,45.507,49.4
58826,6,57.4,45.507,49.4
58827,6.1,67.4,45.507,49.4
58828,5.8,90.4,45.507,49.4
58829,5.5,67.4,45.507,49.4
58830,5.4,70.4,45.507,49.4
58831,5.6,67.4,45.507,49.4
58832,6.1,77.4,45.507,49.4
58833,6.4,82.4,45.507,49.4
58834,6.1,70.4,45.507,49.4
58835,6.4,77.4,45.507,49.4
58836,6.4,72.4,45.507,49.4
58837,6.2,72.4,45.507,49.4
58838,5.6,102.4,45.507,49.4
58839,5.1,87.4,45.507,49.4
58840,5.1,70.4,45.507,49.4
58841,5.5,31.4,45.507,49.4
58842,5.1,55.4,45.507,49.4
58843,5,67.4,45.507,49.4
58844,5.4,72.4,45.507,49.4
58845,5.1,65.4,45.507,49.4
58846,5.5,53.4,45.507,49.4
58847,5.7,29.4,45.507,49.4
58848,5.1,60.4,45.507,49.4
58849,4.9,29.4,45.507,49.4
58850,4.9,72.4,45.507,49.4
58851,4.4,32.4,45.507,49.4
58852,4.7,-7.6,45.507,49.4
58853,4.7,90.4,45.507,49.4
58854,5.1,77.4,45.507,49.4
58855,5.1,57.4,45.507,49.4
58856,5,33.4,45.507,49.4
58857,5.2,49.4,45.507,49.4
58858,5.1,77.4,45.507,49.4
58859,5.1,84.4,45.507,49.4
58860,5.5,78.4,45.507,49.4
58861,5.2,41.4,45.507,49.4
58862,4.9,53.4,45.507,49.4
58863,5,29.4,45.507,49.4
58864,4.7,58.4,45.507,49.4
58865,4.6,60.4,45.507,49.4
58866,4.7,60.4,45.507,49.4
58867,4.8,55.4,45.507,49.4
58868,4.6,60.4,45.507,49.4
58869,4.3,52.4,45.507,49.4
58870,4.3,50.4,45.507,49.4
58871,5.3,46.4,45.507,49.4
58872,5.7,67.4,45.507,49.4
58873,5.3,67.4,45.507,49.4
58874,5,43.4,45.507,49.4
58875,4.7,82.4,45.507,49.4
58876,4.8,60.4,45.507,49.4
58877,4.5,36.4,45.507,49.4
58878,4.6,39.4,45.507,49.4
58879,4.9,26.4,45.507,49.4
58880,4.7,46.4,45.507,49.4
58881,4.8,77.4,45.507,49.4
58882,5.2,82.4,45.507,49.4
58883,4.9,44.4,45.507,49.4
58884,4.6,36.4,45.507,49.4
58885,4.4,29.4,45.507,49.4
58886,4.4,9.4,45.507,49.4
58887,4.1,72.4,45.507,49.4
58888,4.3,36.4,45.507,49.4
58889,5,58.4,45.507,49.4
58890,5.2,36.4,45.507,49.4
58891,5.2,32.4,45.507,49.4
58892,5.6,39.4,45.507,49.4
58893,5.4,19.4,45.507,49.4
58894,5.1,34.4,45.507,49.4
58895,5.8,34.4,45.507,49.4
58896,6.6,34.4,45.507,49.4
58897,6.5,41.4,45.507,49.4
58898,6.2,44.4,45.507,49.4
58899,5.7,43.4,45.507,49.4
58900,5.3,55.4,45.507,49.4
58901,5.5,55.4,45.507,49.4
58902,5.7,36.4,45.507,49.4
58903,6,19.4,45.507,49.4
58904,6,16.4,45.507,49.4
58905,6,57.4,45.507,49.4
58906,5.7,63.4,45.507,49.4
58907,5.4,24.4,45.507,49.4
58908,5.3,44.4,45.507,49.4
58909,5,55.4,45.507,49.4
58910,4.8,58.4,45.507,49.4
58911,5.5,46.4,45.507,49.4
58912,6.4,80.4,45.507,49.4
58913,7,39.4,45.507,49.4
58914,7.1,67.4,45.507,49.4
58915,7.1,41.4,45.507,49.4
58916,6.6,50.4,45.507,49.4
58917,6.5,80.4,45.507,49.4
58918,7.4,34.4,45.507,49.4
58919,6.5,77.4,45.507,49.4
58920,6.2,33.4,45.507,49.4
58921,5.9,65.4,45.507,49.4
58922,6.3,41.4,45.507,49.4
58923,6.4,43.4,45.507,49.4
58924,6.4,62.4,45.507,49.4
58925,6.2,39.4,45.507,49.4
58926,6.2,46.4,45.507,49.4
58927,6.2,55.4,45.507,49.4
58928,6.5,36.4,45.507,49.4
58929,6.5,36.4,45.507,49.4
58930,6.6,57.4,45.507,49.4
58931,6.3,16.4,45.507,49.4
58932,5.8,21.4,45.507,49.4
58933,6.3,55.4,45.507,49.4
58934,7,41.4,45.507,49.4
58935,6.7,57.4,45.507,49.4
58936,6.1,29.4,45.507,49.4
58937,6.4,29.4,45.507,49.4
58938,6.9,29.4,45.507,49.4
58939,6.4,19.4,45.507,49.4
58940,6.1,72.4,45.507,49.4
58941,6.2,50.4,45.507,49.4
58942,6.4,53.4,45.507,49.4
58943,6.2,36.4,45.507,49.4
58944,6.1,80.4,45.507,49.4
58945,6.3,46.4,45.507,49.4
58946,5.6,21.4,45.507,49.4
58947,5.4,41.4,45.507,49.4
58948,5.9,14.4,45.507,49.4
58949,6.1,60.4,45.507,49.4
58950,5.8,4.4,45.507,49.4
58951,5.3,48.4,45.507,49.4
58952,5.7,38.4,45.507,49.4
58953,5.9,70.4,45.507,49.4
58954,5.6,77.4,45.507,49.4
58955,5.7,41.4,45.507,49.4
58956,5.9,55.4,45.507,49.4
58957,6,85.4,45.507,49.4
58958,6,39.4,45.507,49.4
58959,6,85.4,45.507,49.4
58960,6.3,52.4,45.507,49.4
58961,6.5,29.4,45.507,49.4
58962,6.4,58.4,45.507,49.4
58963,6.3,57.4,45.507,49.4
58964,6.4,52.4,45.507,49.4
58965,6.2,73.4,45.507,49.4
58966,6.2,39.4,45.507,49.4
58967,6.6,97.4,45.507,49.4
58968,6.5,46.4,45.507,49.4
58969,6.5,82.4,45.507,49.4
58970,6.1,41.4,45.507,49.4
58971,5.9,43.4,45.507,49.4
58972,6.1,49.4,45.507,49.4
58973,6.5,21.4,45.507,49.4
58974,6.1,24.4,45.507,49.4
