time,wind_speed,wind_direction,nacellePosition,nacelle position logs
45175,3.7,-21,-58.971,-62
45176,3.4,-26,-58.971,-62
45177,3.2,-100,-58.971,-62
45178,3.2,-39,-58.971,-62
45179,3.3,-67,-58.971,-62
45180,3.6,-59,-58.971,-62
45181,3.5,-56,-58.971,-62
45182,3.5,-59,-58.971,-62
45183,3.5,-65,-58.971,-62
45184,3.5,-61,-58.971,-62
45185,3.5,-51,-58.971,-62
45186,3.5,-41,-58.971,-62
45187,3.5,-62,-58.971,-62
45188,3.4,-36,-58.971,-62
45189,3.4,-72,-58.971,-62
45190,3.6,-44,-58.971,-62
45191,3.8,-56,-58.971,-62
45192,3.7,-61,-58.971,-62
45193,3.6,-36,-58.971,-62
45194,3.6,-46,-58.971,-62
45195,3.8,-70,-58.971,-62
45196,3.8,-56,-58.971,-62
45197,3.8,-61,-58.971,-62
45198,4,-34,-58.971,-62
45199,4.2,-97,-58.971,-62
45200,4.1,-19,-58.971,-62
45201,3.8,-87,-58.971,-62
45202,3.8,-46,-58.971,-62
45203,3.7,-80,-58.971,-62
45204,3.6,-41,-58.971,-62
45205,3.6,-44,-58.971,-62
45206,3.8,-41,-58.971,-62
45207,3.9,-85,-58.971,-62
45208,3.9,-26,-58.971,-62
45209,3.8,-59,-58.971,-62
45210,3.6,-75,-58.971,-62
45211,3.5,-21,-58.971,-62
45212,3.6,-75,-58.971,-62
45213,3.5,-65,-58.971,-62
45214,3.5,-75,-58.971,-62
45215,3.4,-11,-58.971,-62
45216,3.3,-102,-58.971,-62
45217,3.3,-67,-58.971,-62
45218,3.2,-67,-58.971,-62
45219,3.2,-44,-58.971,-62
45220,3.2,-70,-58.971,-62
45221,3.2,-56,-58.971,-62
45222,3.3,-62,-58.971,-62
45223,3.4,-51,-58.971,-62
45224,3.6,-59,-58.971,-62
45225,3.6,-82,-58.971,-62
45226,3.6,-36,-58.971,-62
45227,3.5,-46,-58.971,-62
45228,3.5,-26,-58.971,-62
45229,3.5,-75,-58.971,-62
45230,3.5,-72,-58.971,-62
45231,3.3,-44,-58.971,-62
45232,3.2,-65,-58.971,-62
45233,3.2,-56,-58.971,-62
45234,3.2,-75,-58.971,-62
45235,3.1,-9,-58.971,-62
45236,3.2,-72,-58.971,-62
45237,3.1,-59,-58.971,-62
45238,3.3,-54,-58.971,-62
45239,3.4,-39,-58.971,-62
45240,3.4,-29,-58.971,-62
45241,3.3,-41,-58.971,-62
45242,3.2,-39,-58.971,-62
45243,3.2,-54,-58.971,-62
45244,3.2,-54,-58.971,-62
45245,3.3,-44,-58.971,-62
45246,3.5,-61,-58.971,-62
45247,3.6,-54,-58.971,-62
45248,3.4,-44,-58.971,-62
45249,3.3,-59,-58.971,-62
45250,3.2,-34,-58.971,-62
45251,3.2,-59,-58.971,-62
45252,3.3,-21,-58.971,-62
45253,3.3,-61,-58.971,-62
45254,3.3,-41,-58.971,-62
45255,3.5,-41,-58.971,-62
45256,3.5,-24,-58.971,-62
45257,3.5,-87,-58.971,-62
45258,3.6,-19,-58.971,-62
45259,3.6,-77,-58.971,-62
45260,3.6,-26,-58.971,-62
45261,3.5,-82,-58.971,-62
45262,3.6,-36,-58.971,-62
45263,3.7,-26,-58.971,-62
45264,3.5,-70,-58.971,-62
45265,3.3,-46,-58.971,-62
45266,3.3,-59,-58.971,-62
45267,3.3,-54,-58.971,-62
45268,3.2,-51,-58.971,-62
45269,3.3,-61,-58.971,-62
45270,3.3,-56,-58.971,-62
45271,3.4,-51,-58.971,-62
45272,3.4,-51,-58.971,-62
45273,3.5,-54,-58.971,-62
45274,3.7,-31,-58.971,-62
45275,3.8,-49,-58.971,-62
45276,3.6,-63,-58.971,-62
45277,3.5,-54,-58.971,-62
45278,3.4,-56,-58.971,-62
45279,3.6,-33,-58.971,-62
45280,3.7,-72,-58.971,-62
45281,4,-65,-58.971,-62
45282,4.2,-72,-58.971,-62
45283,4.1,-44,-58.971,-62
45284,3.8,-51,-58.971,-62
45285,3.6,-46,-58.971,-62
45286,3.4,-49,-58.971,-62
45287,3.6,-39,-58.971,-62
45288,3.7,-75,-58.971,-62
45289,3.5,-72,-58.971,-62
45290,3.5,-16,-58.971,-62
45291,3.6,-82,-58.971,-62
45292,3.6,-34,-58.971,-62
45293,3.7,-56,-58.971,-62
45294,3.7,-72,-58.971,-62
45295,3.5,-59,-58.971,-62
45296,3.4,-34,-58.971,-62
45297,3.5,-62,-58.971,-62
45298,3.6,-75,-58.971,-62
45299,3.5,-85,-58.971,-62
45300,3.5,-70,-58.971,-62
45301,3.6,-77,-58.971,-62
45302,3.6,-62,-58.971,-62
45303,3.7,-11,-58.971,-62
45304,3.6,-97,-58.971,-62
45305,3.5,-44,-58.971,-62
45306,3.4,-90,-58.971,-62
45307,3.3,-59,-58.971,-62
45308,3.5,-61,-58.971,-62
45309,3.7,-51,-58.971,-62
45310,4,-46,-58.971,-62
45311,3.9,-70,-58.971,-62
45312,3.6,-59,-58.971,-62
45313,3.5,-77,-58.971,-62
45314,3.4,-67,-58.971,-62
45315,3.4,-65,-58.971,-62
45316,3.4,-54,-58.971,-62
45317,3.5,-49,-58.971,-62
45318,3.5,-82,-58.971,-62
45319,3.5,-44,-58.971,-62
45320,3.7,-65,-58.971,-62
45321,4,-62,-58.971,-62
45322,4.1,-65,-58.971,-62
45323,3.9,-59,-58.971,-62
45324,3.6,-59,-58.971,-62
45325,3.5,-54,-58.971,-62
45326,3.5,-36,-58.971,-62
45327,3.4,-65,-58.971,-62
45328,3.4,-49,-58.971,-62
45329,3.4,-75,-58.971,-62
45330,3.4,-54,-58.971,-62
45331,3.7,-90,-58.971,-62
45332,3.9,-59,-58.971,-62
45333,4,-44,-58.971,-62
45334,4,-82,-58.971,-62
45335,3.8,-51,-58.971,-62
45336,3.7,-59,-58.971,-62
45337,3.6,-80,-58.971,-62
45338,3.7,-44,-58.971,-62
45339,4,-65,-58.971,-62
45340,4,-54,-58.971,-62
45341,3.9,-56,-58.971,-62
45342,3.8,-85,-58.971,-62
45343,3.7,-46,-58.971,-62
45344,3.7,-62,-58.971,-62
45345,3.9,-56,-58.971,-62
45346,3.9,-59,-58.971,-62
45347,3.8,-39,-58.971,-62
45348,3.8,-39,-58.971,-62
45349,4,-41,-58.971,-62
45350,3.8,-34,-58.971,-62
45351,3.6,-51,-58.971,-62
45352,3.4,-51,-58.971,-62
45353,3.5,-95,-58.971,-62
45354,3.7,-39,-58.971,-62
45355,3.6,-97,-58.971,-62
45356,3.6,-31,-58.971,-62
45357,3.6,-61,-58.971,-62
45358,3.8,-34,-58.971,-62
45359,3.8,-87,-58.971,-62
45360,3.8,-24,-58.971,-62
45361,4,-115,-58.971,-62
45362,3.9,-51,-58.971,-62
45363,3.8,-41,-58.971,-62
45364,3.7,-54,-58.971,-62
45365,3.7,-44,-58.971,-62
45366,4,-75,-58.971,-62
45367,4.1,-59,-58.971,-62
45368,3.9,-54,-58.971,-62
45369,3.5,-65,-58.971,-62
45370,3.3,-59,-58.971,-62
45371,3.3,-80,-58.971,-62
45372,3.4,-80,-58.971,-62
45373,3.6,-51,-58.971,-62
45374,3.6,-77,-58.971,-62
45375,3.5,-39,-58.971,-62
45376,3.5,-49,-58.971,-62
45377,3.4,-62,-58.971,-62
45378,3.4,-51,-58.971,-62
45379,3.3,-34,-58.971,-62
45380,3.5,-65,-58.971,-62
45381,3.6,-49,-58.971,-62
45382,3.6,-65,-58.971,-62
45383,3.8,-46,-58.971,-62
45384,4,-51,-58.971,-62
45385,4,-44,-58.971,-62
45386,4,-59,-58.971,-62
45387,4.1,-44,-58.971,-62
45388,4,-65,-58.971,-62
45389,3.7,-80,-58.971,-62
45390,3.5,-39,-58.971,-62
45391,3.6,-31,-58.971,-62
45392,4,-85,-58.971,-62
45393,4.1,-44,-58.971,-62
45394,3.9,-61,-58.971,-62
45395,3.6,-11,-58.971,-62
45396,3.6,-80,-58.971,-62
45397,3.6,-65,-58.971,-62
45398,3.8,-49,-58.971,-62
45399,3.9,-54,-58.971,-62
45400,4.2,-85,-58.971,-62
45401,4.1,-62,-58.971,-62
45402,4.1,-26,-58.971,-62
45403,3.9,-34,-58.971,-62
45404,3.8,-26,-58.971,-62
45405,3.8,-67,-58.971,-62
45406,3.8,-62,-58.971,-62
45407,4,-51,-58.971,-62
45408,3.9,-54,-58.971,-62
45409,4,-39,-58.971,-62
45410,4,-77,-58.971,-62
45411,4.1,-62,-58.971,-62
45412,4.2,-59,-58.971,-62
45413,4.1,-62,-58.971,-62
45414,4,-29,-58.971,-62
45415,3.9,-54,-58.971,-62
45416,3.8,-2,-58.971,-62
45417,3.6,-80,-58.971,-62
45418,3.5,-54,-58.971,-62
45419,3.4,-49,-58.971,-62
45420,3.3,-41,-58.971,-62
45421,3.5,-49,-58.971,-62
45422,3.9,-26,-58.971,-62
45423,4.2,-65,-58.971,-62
45424,4.1,-46,-58.971,-62
45425,4,-46,-58.971,-62
45426,3.9,-82,-58.971,-62
45427,3.7,-59,-58.971,-62
45428,3.7,-70,-58.971,-62
45429,3.6,-14,-58.971,-62
45430,3.5,-75,-58.971,-62
45431,3.3,-56,-58.971,-62
45432,3.3,-36,-58.971,-62
45433,3.4,-72,-58.971,-62
45434,3.4,-75,-58.971,-62
45435,3.3,-54,-58.971,-62
45436,3.3,-70,-58.971,-62
45437,3.3,-51,-58.971,-62
45438,3.4,-56,-58.971,-62
45439,3.5,-44,-58.971,-62
45440,3.7,-49,-58.971,-62
45441,3.7,-97,-58.971,-62
45442,3.6,-26,-58.971,-62
45443,3.6,-92,-58.971,-62
45444,3.5,-31,-58.971,-62
45445,3.4,-70,-58.971,-62
45446,3.4,-51,-58.971,-62
45447,3.5,-51,-58.971,-62
45448,3.8,-70,-58.971,-62
45449,4,-70,-58.971,-62
45450,4,-58,-58.971,-62
45451,4.2,-39,-58.971,-62
45452,4.2,-54,-58.971,-62
45453,3.9,-29,-58.971,-62
45454,3.7,-51,-58.971,-62
45455,3.7,-65,-58.971,-62
45456,3.8,-44,-58.971,-62
45457,3.8,-82,-58.971,-62
45458,3.7,-56,-58.971,-62
45459,3.6,-51,-58.971,-62
45460,3.6,-97,-58.971,-62
45461,3.7,-49,-58.971,-62
45462,3.7,-59,-58.971,-62
45463,3.7,-75,-58.971,-62
45464,3.8,-62,-58.971,-62
45465,3.9,-31,-58.971,-62
45466,3.7,-29,-58.971,-62
45467,3.5,-92,-58.971,-62
45468,3.5,-31,-58.971,-62
45469,3.6,-70,-58.971,-62
45470,3.6,-75,-58.971,-62
45471,3.5,-51,-58.971,-62
45472,3.3,-56,-58.971,-62
45473,3.4,-97,-58.971,-62
45474,3.7,-6,-58.971,-62
45475,3.6,-87,-58.971,-62
45476,3.4,-56,-58.971,-62
45477,3.4,-36,-58.971,-62
45478,3.3,-62,-58.971,-62
45479,3.4,-59,-58.971,-62
45480,3.7,-21,-58.971,-62
45481,3.8,-110,-58.971,-62
45482,3.6,-46,-58.971,-62
45483,3.6,-54,-58.971,-62
45484,3.5,-65,-58.971,-62
45485,3.4,-59,-58.971,-62
45486,3.3,-51,-58.971,-62
45487,3.3,-44,-58.971,-62
45488,3.2,-75,-58.971,-62
45489,3.1,-51,-58.971,-62
45490,3.2,-85,-58.971,-62
45491,3.2,-34,-58.971,-62
45492,3.3,-92,-58.971,-62
45493,3.4,-31,-58.971,-62
45494,3.8,-56,-58.971,-62
45495,3.8,-65,-58.971,-62
45496,3.6,-77,-58.971,-62
45497,3.6,-9,-58.971,-62
45498,3.5,-59,-58.971,-62
45499,3.5,-56,-58.971,-62
45500,3.5,-65,-58.971,-62
45501,3.7,-51,-58.971,-62
45502,4.2,-62,-58.971,-62
45503,4.2,-70,-58.971,-62
45504,3.9,-54,-58.971,-62
45505,3.7,-49,-58.971,-62
45506,3.7,-56,-58.971,-62
45507,4,-6,-58.971,-62
45508,3.9,-62,-58.971,-62
45509,3.8,-19,-58.971,-62
45510,3.7,-70,-58.971,-62
45511,3.5,-54,-58.971,-62
45512,3.4,-56,-58.971,-62
45513,3.4,-62,-58.971,-62
45514,3.5,-16,-58.971,-62
45515,3.4,-110,-58.971,-62
45516,3.2,-70,-58.971,-62
45517,3.2,-9,-58.971,-62
45518,3.3,-82,-58.971,-62
45519,3.5,-19,-58.971,-62
45520,4,-67,-58.971,-62
45521,4.1,-70,-58.971,-62
45522,4,-70,-58.971,-62
45523,3.9,-62,-58.971,-62
45524,3.9,-49,-58.971,-62
45525,3.8,-54,-58.971,-62
45526,3.9,-31,-58.971,-62
45527,3.8,-72,-58.971,-62
45528,3.6,-46,-58.971,-62
45529,3.5,-41,-58.971,-62
45530,3.5,-44,-58.971,-62
45531,3.5,-54,-58.971,-62
45532,3.7,-29,-58.971,-62
45533,3.8,-54,-58.971,-62
45534,3.6,-34,-58.971,-62
45535,3.5,-31,-58.971,-62
45536,3.6,-65,-58.971,-62
45537,3.7,-54,-58.971,-62
45538,3.7,-59,-58.971,-62
45539,3.7,-34,-58.971,-62
45540,3.6,-92,-58.971,-62
45541,3.6,-44,-58.971,-62
45542,3.8,-39,-58.971,-62
45543,3.9,-44,-58.971,-62
45544,4,-70,-58.971,-62
45545,3.9,-51,-58.971,-62
45546,3.8,-46,-58.971,-62
45547,3.9,-54,-58.971,-62
45548,3.8,-82,-58.971,-62
45549,3.6,-34,-58.971,-62
45550,3.5,-68,-58.971,-62
45551,3.6,-90,-58.971,-62
45552,4,-34,-58.971,-62
45553,4.4,-44,-58.971,-62
45554,4.8,-44,-58.971,-62
45555,4.7,-16,-58.971,-62
45556,4.2,-44,-58.971,-62
45557,3.9,-61,-58.971,-62
45558,3.8,-54,-58.971,-62
45559,3.7,-31,-58.971,-62
45560,3.8,-56,-58.971,-62
45561,3.8,-56,-58.971,-62
45562,3.7,-75,-58.971,-62
45563,3.5,-51,-58.971,-62
45564,3.4,-54,-58.971,-62
45565,3.4,-44,-58.971,-62
45566,3.5,-80,-58.971,-62
45567,3.5,-49,-58.971,-62
45568,3.6,-56,-58.971,-62
45569,3.6,-54,-58.971,-62
45570,3.5,-70,-58.971,-62
45571,3.7,-54,-58.971,-62
45572,3.7,-62,-58.971,-62
45573,3.6,-87,-58.971,-62
45574,3.5,-26,-58.971,-62
45575,3.8,-46,-58.971,-62
45576,3.8,-39,-58.971,-62
45577,3.9,-82,-58.971,-62
45578,3.8,-44,-58.971,-62
45579,3.7,-54,-58.971,-62
45580,3.8,-56,-58.971,-62
45581,3.8,-59,-58.971,-62
45582,4,-46,-58.971,-62
45583,3.9,-67,-58.971,-62
45584,3.7,-31,-58.971,-62
45585,3.7,-77,-58.971,-62
45586,3.9,-72,-58.971,-62
45587,3.9,-16,-58.971,-62
45588,3.9,-65,-58.971,-62
45589,3.9,-39,-58.971,-62
45590,3.9,-70,-58.971,-62
45591,3.8,-46,-58.971,-62
45592,3.7,-70,-58.971,-62
45593,3.9,-65,-58.971,-62
45594,4.1,-34,-58.971,-62
45595,4.2,-34,-58.971,-62
45596,4.2,-46,-58.971,-62
45597,4.5,-82,-58.971,-62
45598,4.4,-75,-58.971,-62
45599,4.5,-56,-58.971,-62
45600,4.8,-29,-58.971,-62
45601,4.5,-80,-58.971,-62
45602,4.2,-14,-58.971,-62
45603,3.9,-92,-58.971,-62
45604,3.7,-31,-58.971,-62
45605,3.7,-59,-58.971,-62
45606,4,-75,-58.971,-62
45607,4.2,-11,-58.971,-62
45608,4,-61,-58.971,-62
45609,4.3,-26,-58.971,-62
45610,4.5,-90.4,-58.971,-60.4
45611,4.3,-63.4,-58.971,-60.4
45612,4.2,-31.8,-58.971,-59.8
45613,4.2,-87.3,-58.971,-59.3
45614,4,-50.7,-58.971,-58.7
45615,4.3,-81.2,-58.971,-58.2
45616,4.5,-87.6,-58.971,-57.6
45617,4.3,-60.1,-58.971,-57.1
45618,4.3,-66.5,-58.971,-56.5
45619,4,-33.5,-58.971,-56.5
45620,3.7,-59.5,-58.971,-56.5
45621,3.6,-45.5,-58.971,-56.5
45622,3.8,-76.5,-58.971,-56.5
45623,4.2,-30.5,-58.971,-56.5
45624,4.4,-71.5,-58.971,-56.5
45625,4.3,-64.5,-58.971,-56.5
45626,4.1,-35.5,-58.971,-56.5
45627,4,-55.5,-58.971,-56.5
45628,4.1,-86.5,-58.971,-56.5
45629,4.2,-56.5,-58.971,-56.5
45630,4.3,-50.5,-58.971,-56.5
45631,4.4,-64.5,-58.971,-56.5
45632,4.4,-76.5,-58.971,-56.5
45633,4.5,-28.5,-58.971,-56.5
45634,4.5,-84.5,-58.971,-56.5
45635,4.6,-53.5,-58.971,-56.5
45636,4.7,-69.5,-58.971,-56.5
45637,4.5,-28.5,-58.971,-56.5
45638,4.5,-94.5,-58.971,-56.5
45639,4.2,-30.5,-58.971,-56.5
45640,4.1,-55.5,-58.971,-56.5
45641,4.1,-33.5,-58.971,-56.5
45642,4.3,-56.5,-58.971,-56.5
45643,4.1,-101.5,-58.971,-56.5
45644,4.2,-66.5,-58.971,-56.5
45645,4.7,-50.5,-58.971,-56.5
45646,4.8,-86.5,-58.971,-56.5
45647,4.7,-71.5,-58.971,-56.5
45648,4.7,-81.5,-58.971,-56.5
45649,4.6,-48.5,-58.971,-56.5
45650,4.3,-64.5,-58.971,-56.5
45651,4.4,-76.5,-58.971,-56.5
45652,4.4,-81.5,-58.971,-56.5
45653,4.5,-84.5,-58.971,-56.5
45654,4.6,-30.5,-58.971,-56.5
45655,4.7,-59.5,-58.971,-56.5
45656,4.9,-48.5,-58.971,-56.5
45657,4.9,-56.5,-58.971,-56.5
45658,4.8,-91.5,-58.971,-56.5
45659,4.6,-50.5,-58.971,-56.5
45660,4.6,-50.5,-58.971,-56.5
45661,4.7,-66.5,-58.971,-56.5
45662,4.7,-50.5,-58.971,-56.5
45663,4.4,-96.5,-58.971,-56.5
45664,4.2,-25.5,-58.971,-56.5
45665,4.4,-45.5,-58.971,-56.5
45666,4.7,-48.5,-58.971,-56.5
45667,5.3,-81.5,-58.971,-56.5
45668,5.2,-45.5,-58.971,-56.5
45669,4.6,-99.5,-58.971,-56.5
45670,4.3,-71.5,-58.971,-56.5
45671,4.2,-69.5,-58.971,-56.5
45672,4.5,-86.5,-58.971,-56.5
45673,4.5,-71.5,-58.971,-56.5
45674,4.4,-71.5,-58.971,-56.5
45675,4.5,-76.5,-58.971,-56.5
45676,4.3,-64.5,-58.971,-56.5
45677,4,-66.5,-58.971,-56.5
45678,4,-53.5,-58.971,-56.5
45679,3.9,-50.5,-58.971,-56.5
45680,4.1,-86.5,-58.971,-56.5
45681,4.1,-43.5,-58.971,-56.5
45682,4.1,-48.5,-58.971,-56.5
45683,4.2,-50.5,-58.971,-56.5
45684,4.2,-55.5,-58.971,-56.5
45685,4.2,-76.5,-58.971,-56.5
45686,4,-59.5,-58.971,-56.5
45687,3.8,-25.5,-58.971,-56.5
45688,3.9,-96.5,-58.971,-56.5
45689,3.9,-59.5,-58.971,-56.5
45690,4,-86.5,-58.971,-56.5
45691,3.8,-53.5,-58.971,-56.5
45692,3.9,-48.5,-58.971,-56.5
45693,3.9,-33.5,-58.971,-56.5
45694,4.1,-101.5,-58.971,-56.5
45695,4.2,-66.5,-58.971,-56.5
45696,4.1,-38.5,-58.971,-56.5
45697,4.2,-69.5,-58.971,-56.5
45698,4.2,-79.5,-58.971,-56.5
45699,4.4,-53.5,-58.971,-56.5
45700,4.4,-45.5,-58.971,-56.5
45701,4.6,-53.5,-58.971,-56.5
45702,4.5,-33.5,-58.971,-56.5
45703,4.1,-94.5,-58.971,-56.5
45704,3.9,-64.5,-58.971,-56.5
45705,3.8,-53.5,-58.971,-56.5
45706,4,-45.5,-58.971,-56.5
45707,4.2,-53.5,-58.971,-56.5
45708,4.4,-64.5,-58.971,-56.5
45709,4.6,-48.5,-58.971,-56.5
45710,4.5,-28.5,-58.971,-56.5
45711,4.2,-81.5,-58.971,-56.5
45712,4.2,-35.5,-58.971,-56.5
45713,4.3,-59.5,-58.971,-56.5
45714,4.3,-55.5,-58.971,-56.5
45715,4.2,-55.5,-58.971,-56.5
45716,4.3,-86.5,-58.971,-56.5
45717,4.1,-20.5,-58.971,-56.5
45718,4.3,-40.5,-58.971,-56.5
45719,4.4,-25.5,-58.971,-56.5
45720,4.4,-59.5,-58.971,-56.5
45721,4.1,-55.5,-58.971,-56.5
45722,4,-28.5,-58.971,-56.5
45723,4,-53.5,-58.971,-56.5
45724,3.9,-69.5,-58.971,-56.5
45725,4.1,-45.5,-58.971,-56.5
45726,4.2,-84.5,-58.971,-56.5
45727,4.1,-40.5,-58.971,-56.5
45728,4,-38.5,-58.971,-56.5
45729,4.2,-66.5,-58.971,-56.5
45730,4.2,-61.5,-58.971,-56.5
45731,4.2,-33.5,-58.971,-56.5
45732,4.2,-71.5,-58.971,-56.5
45733,3.9,-20.5,-58.971,-56.5
45734,4,-48.5,-58.971,-56.5
45735,4.3,-81.5,-58.971,-56.5
45736,4.1,-20.5,-58.971,-56.5
45737,3.8,-81.5,-58.971,-56.5
45738,3.8,-56.5,-58.971,-56.5
45739,3.8,-66.5,-58.971,-56.5
45740,4.1,-71.5,-58.971,-56.5
45741,4.1,-43.5,-58.971,-56.5
45742,4,-50.5,-58.971,-56.5
45743,4.1,-56.5,-58.971,-56.5
45744,4.1,-40.5,-58.971,-56.5
45745,4,-66.5,-58.971,-56.5
45746,3.9,-18.5,-58.971,-56.5
45747,3.8,-66.5,-58.971,-56.5
45748,4.1,-59.5,-58.971,-56.5
45749,4.4,-33.5,-58.971,-56.5
45750,4.3,-61.5,-58.971,-56.5
45751,4,-64.5,-58.971,-56.5
45752,4,-20.5,-58.971,-56.5
45753,4.3,-79.5,-58.971,-56.5
45754,4.4,-66.5,-58.971,-56.5
45755,4.5,-59.5,-58.971,-56.5
45756,4.4,-45.5,-58.971,-56.5
45757,4.2,-99.5,-58.971,-56.5
45758,4.2,-30.5,-58.971,-56.5
45759,4.1,-56.5,-58.971,-56.5
45760,4.1,-86.5,-58.971,-56.5
45761,4.1,-79.5,-58.971,-56.5
45762,4.2,-30.5,-58.971,-56.5
45763,4.2,-55.5,-58.971,-56.5
45764,4.1,-59.5,-58.971,-56.5
45765,4,-59.5,-58.971,-56.5
45766,4.2,-45.5,-58.971,-56.5
45767,4.2,-53.5,-58.971,-56.5
45768,4.4,-81.5,-58.971,-56.5
45769,4.4,-59.5,-58.971,-56.5
45770,4.3,-40.5,-58.971,-56.5
45771,4.3,-48.5,-58.971,-56.5
45772,4.2,-20.5,-58.971,-56.5
45773,4,-84.5,-58.971,-56.5
45774,3.8,-40.5,-58.971,-56.5
45775,3.8,-45.5,-58.971,-56.5
45776,3.8,-56.5,-58.971,-56.5
45777,3.9,-45.5,-58.971,-56.5
45778,4.1,-50.5,-58.971,-56.5
45779,4.3,-79.5,-58.971,-56.5
45780,4.4,-69.5,-58.971,-56.5
45781,4.2,-25.5,-58.971,-56.5
45782,4.1,-64.5,-58.971,-56.5
45783,4.1,-50.5,-58.971,-56.5
45784,4.1,-55.5,-58.971,-56.5
45785,4.1,-43.5,-58.971,-56.5
45786,4,-76.5,-58.971,-56.5
45787,4,-61.5,-58.971,-56.5
45788,4,-55.5,-58.971,-56.5
45789,3.9,-53.5,-58.971,-56.5
45790,3.8,-33.5,-58.971,-56.5
45791,3.8,-20.5,-58.971,-56.5
45792,4.1,-50.5,-58.971,-56.5
45793,4.3,-38.5,-58.971,-56.5
45794,4,-59.5,-58.971,-56.5
45795,3.7,-25.5,-58.971,-56.5
45796,3.6,-79.5,-58.971,-56.5
45797,3.8,-61.5,-58.971,-56.5
45798,3.8,-38.5,-58.971,-56.5
45799,3.9,-48.5,-58.971,-56.5
45800,3.8,-45.5,-58.971,-56.5
45801,3.7,-56.5,-58.971,-56.5
45802,3.9,8.5,-58.971,-56.5
45803,4,-86.5,-58.971,-56.5
45804,4.2,-66.5,-58.971,-56.5
45805,4.4,-53.5,-58.971,-56.5
45806,4.4,-15.5,-58.971,-56.5
45807,4.4,-55.5,-58.971,-56.5
45808,4.4,-55.5,-58.971,-56.5
45809,4.1,-59.5,-58.971,-56.5
45810,3.8,-55.5,-58.971,-56.5
45811,3.8,-48.5,-58.971,-56.5
45812,4.1,-23.5,-58.971,-56.5
45813,4.3,-61.5,-58.971,-56.5
45814,4.4,-50.5,-58.971,-56.5
45815,4.4,-38.5,-58.971,-56.5
45816,4.2,-84.5,-58.971,-56.5
45817,3.9,-25.5,-58.971,-56.5
45818,3.7,-59.5,-58.971,-56.5
45819,3.6,-66.5,-58.971,-56.5
45820,3.6,-25.5,-58.971,-56.5
45821,3.6,-59.5,-58.971,-56.5
45822,3.5,-64.5,-58.971,-56.5
45823,3.5,-30.5,-58.971,-56.5
45824,3.6,-40.5,-58.971,-56.5
45825,3.7,-50.5,-58.971,-56.5
45826,3.9,-38.5,-58.971,-56.5
45827,3.9,-48.5,-58.971,-56.5
45828,4.2,-55.5,-58.971,-56.5
45829,4.3,-50.5,-58.971,-56.5
45830,4.1,-28.5,-58.971,-56.5
45831,3.8,-48.5,-58.971,-56.5
45832,3.7,-74.5,-58.971,-56.5
45833,3.6,-50.5,-58.971,-56.5
45834,3.6,-69.5,-58.971,-56.5
45835,3.6,-40.5,-58.971,-56.5
45836,3.9,-33.5,-58.971,-56.5
45837,4,-71.5,-58.971,-56.5
45838,4.2,-53.5,-58.971,-56.5
45839,4.2,-16.5,-58.971,-56.5
45840,3.9,-71.5,-58.971,-56.5
45841,3.7,-10.5,-58.971,-56.5
45842,3.8,-76.5,-58.971,-56.5
45843,3.8,-50.5,-58.971,-56.5
45844,3.7,-56.5,-58.971,-56.5
45845,3.6,-69.5,-58.971,-56.5
45846,3.6,-59.5,-58.971,-56.5
45847,3.8,-40.5,-58.971,-56.5
45848,3.8,-69.5,-58.971,-56.5
45849,3.7,-66.5,-58.971,-56.5
45850,3.6,-53.5,-58.971,-56.5
45851,3.6,-38.5,-58.971,-56.5
45852,3.6,-66.5,-58.971,-56.5
45853,3.6,-56.5,-58.971,-56.5
45854,3.6,-50.5,-58.971,-56.5
45855,3.7,-25.5,-58.971,-56.5
45856,3.9,-50.5,-58.971,-56.5
45857,3.8,-33.5,-58.971,-56.5
45858,3.5,-59.5,-58.971,-56.5
45859,3.3,-59.5,-58.971,-56.5
45860,3.5,-50.5,-58.971,-56.5
45861,3.6,-71.5,-58.971,-56.5
45862,3.6,-48.5,-58.971,-56.5
45863,3.6,-53.5,-58.971,-56.5
45864,3.6,-40.5,-58.971,-56.5
45865,3.6,-71.5,-58.971,-56.5
45866,3.5,-47.5,-58.971,-56.5
45867,3.5,-76.5,-58.971,-56.5
45868,3.9,-79.5,-58.971,-56.5
45869,4.2,-20.5,-58.971,-56.5
45870,4.1,-69.5,-58.971,-56.5
45871,3.9,-53.5,-58.971,-56.5
45872,3.7,-79.5,-58.971,-56.5
45873,3.5,-56.5,-58.971,-56.5
45874,3.5,-45.5,-58.971,-56.5
45875,3.7,-76.5,-58.971,-56.5
45876,3.7,-50.5,-58.971,-56.5
45877,3.7,-53.5,-58.971,-56.5
45878,3.6,-69.5,-58.971,-56.5
45879,3.7,-53.5,-58.971,-56.5
45880,3.7,-71.5,-58.971,-56.5
45881,3.6,-61.5,-58.971,-56.5
45882,3.6,-66.5,-58.971,-56.5
45883,3.5,-50.5,-58.971,-56.5
45884,3.5,-64.5,-58.971,-56.5
45885,3.6,-48.5,-58.971,-56.5
45886,3.7,-50.5,-58.971,-56.5
45887,3.6,-86.5,-58.971,-56.5
45888,3.6,-79.5,-58.971,-56.5
45889,3.7,-50.5,-58.971,-56.5
45890,3.7,-69.5,-58.971,-56.5
45891,3.6,-53.5,-58.971,-56.5
45892,3.6,-64.5,-58.971,-56.5
45893,3.6,-56.5,-58.971,-56.5
